endTime,artistName,trackName,msPlayed,sPlayed
2023-01-01 07:35:00,WJSN,As You Wish,195667,195.667
2023-01-01 07:38:00,WJSN,As You Wish,162332,162.332
2023-01-01 09:18:00,LE SSERAFIM,No Celestial,166491,166.491
2023-01-01 14:29:00,WJSN,As You Wish,195667,195.667
2023-01-01 14:32:00,WJSN,As You Wish,195667,195.667
2023-01-01 14:35:00,WJSN,As You Wish,193435,193.435
2023-01-01 16:14:00,BOL4,Mermaid,1660,1.66
2023-01-01 16:14:00,DAY6,days gone by,2160,2.16
2023-01-01 16:14:00,DAY6,Love me or Leave me,830,0.83
2023-01-01 16:14:00,IU,Knees,1490,1.49
2023-01-01 16:17:00,NewJeans,Ditto,185506,185.506
2023-01-01 16:20:00,NewJeans,Ditto,185506,185.506
2023-01-01 16:21:00,DEAN,instagram,5880,5.88
2023-01-01 16:21:00,Lee Sang Soon,Beach Again (Acoustic Ver.),910,0.91
2023-01-01 16:21:00,D.O.,I'm Gonna Love You,2590,2.59
2023-01-01 16:21:00,NewJeans,Ditto,46896,46.896
2023-01-01 16:22:00,Urban Zakapa,I Don't Love You,3340,3.34
2023-01-01 16:22:00,Sam Kim,Breath,23750,23.75
2023-01-01 16:27:00,Kim Yeon Ji,마음의 말,302852,302.852
2023-01-02 05:17:00,LE SSERAFIM,No Celestial,166459,166.459
2023-01-02 09:03:00,LE SSERAFIM,No Celestial,0,0.0
2023-01-02 09:06:00,NewJeans,OMG,212253,212.253
2023-01-02 10:38:00,NewJeans,Ditto,2616,2.616
2023-01-02 10:42:00,Ryuichi Sakamoto,Merry Christmas Mr. Lawrence,286466,286.466
2023-01-02 10:47:00,Ryuichi Sakamoto,Merry Christmas Mr. Lawrence,286466,286.466
2023-01-02 10:52:00,Ryuichi Sakamoto,Merry Christmas Mr. Lawrence,286466,286.466
2023-01-02 10:57:00,Ryuichi Sakamoto,Merry Christmas Mr. Lawrence,286466,286.466
2023-01-02 11:02:00,Ryuichi Sakamoto,Merry Christmas Mr. Lawrence,286466,286.466
2023-01-02 11:06:00,Ryuichi Sakamoto,Merry Christmas Mr. Lawrence,286466,286.466
2023-01-02 11:11:00,Ryuichi Sakamoto,Merry Christmas Mr. Lawrence,281780,281.78
2023-01-02 15:23:00,Kim Yeon Ji,마음의 말,384087,384.087
2023-01-02 15:27:00,Sagging Snail,As I Say (2020 Live Ver.),224597,224.597
2023-01-02 15:31:00,Sagging Snail,As I Say (2020 Live Ver.),224597,224.597
2023-01-02 15:34:00,Sagging Snail,As I Say (2020 Live Ver.),224597,224.597
2023-01-02 15:38:00,Sagging Snail,As I Say (2020 Live Ver.),224597,224.597
2023-01-02 15:42:00,Sagging Snail,As I Say (2020 Live Ver.),224597,224.597
2023-01-02 15:46:00,Sagging Snail,As I Say (2020 Live Ver.),224597,224.597
2023-01-02 15:50:00,Sagging Snail,As I Say (2020 Live Ver.),224597,224.597
2023-01-02 15:50:00,Sagging Snail,As I Say (2020 Live Ver.),6528,6.528
2023-01-03 00:58:00,NewJeans,OMG,212253,212.253
2023-01-03 01:01:00,NewJeans,Attention,180066,180.066
2023-01-03 01:06:00,LE SSERAFIM,FEARLESS,168437,168.437
2023-01-03 01:08:00,tripleS,Generation,164186,164.186
2023-01-03 01:11:00,NewJeans,Ditto,185506,185.506
2023-01-03 04:43:00,NewJeans,OMG,282900,282.9
2023-01-03 04:46:00,NewJeans,OMG,212253,212.253
2023-01-03 04:52:00,NewJeans,OMG,212253,212.253
2023-01-03 04:56:00,NewJeans,OMG,212253,212.253
2023-01-03 04:59:00,NewJeans,OMG,212253,212.253
2023-01-03 05:03:00,NewJeans,OMG,212253,212.253
2023-01-03 05:06:00,NewJeans,OMG,212253,212.253
2023-01-03 05:10:00,NewJeans,OMG,212253,212.253
2023-01-03 05:13:00,NewJeans,OMG,212253,212.253
2023-01-03 05:17:00,NewJeans,OMG,212253,212.253
2023-01-03 05:22:00,NewJeans,OMG,212253,212.253
2023-01-03 05:25:00,NewJeans,OMG,212253,212.253
2023-01-03 05:29:00,NewJeans,OMG,212253,212.253
2023-01-03 05:33:00,NewJeans,OMG,212253,212.253
2023-01-03 05:36:00,NewJeans,OMG,212253,212.253
2023-01-03 05:40:00,NewJeans,OMG,212253,212.253
2023-01-03 05:43:00,NewJeans,OMG,212253,212.253
2023-01-03 05:47:00,NewJeans,OMG,212253,212.253
2023-01-03 05:50:00,NewJeans,OMG,212253,212.253
2023-01-03 05:54:00,NewJeans,OMG,212253,212.253
2023-01-03 07:17:00,NewJeans,OMG,139648,139.648
2023-01-03 07:21:00,DAY6,Love me or Leave me,222765,222.765
2023-01-03 07:24:00,fromis_9,Stay This Way,195653,195.653
2023-01-03 07:27:00,IVE,After LIKE,176973,176.973
2023-01-03 07:30:00,WJSN,Done,1370,1.37
2023-01-03 07:30:00,tripleS,Generation,164186,164.186
2023-01-03 07:30:00,BIGBANG,Still Life,1120,1.12
2023-01-03 07:30:00,LUCY,Some Day in the 21century - Inst.,5401,5.401
2023-01-03 07:34:00,IU,(Bonus Track) Voice Mail (Korean Version),246151,246.151
2023-01-03 08:08:00,NewJeans,Cookie,331480,331.48
2023-01-03 08:11:00,KyoungSeo,Dear my X,187733,187.733
2023-01-03 08:53:00,NewJeans,Hype Boy,227240,227.24
2023-01-03 10:12:00,WJSN,You & I,138803,138.803
2023-01-03 10:22:00,NewJeans,OMG,212253,212.253
2023-01-03 10:25:00,NewJeans,OMG,212253,212.253
2023-01-03 10:36:00,NewJeans,OMG,135580,135.58
2023-01-03 10:50:00,PSY,연예인,2321,2.321
2023-01-03 10:50:00,Yerin Baek,Fuckin' New Year,8266,8.266
2023-01-03 10:53:00,PSY,GANJI,171723,171.723
2023-01-03 10:56:00,Epik High,Fly (feat. Amin. J),201226,201.226
2023-01-03 11:18:00,PSY,Champion - Live,21532,21.532
2023-01-03 11:36:00,Epik High,Born Hater,467955,467.955
2023-01-03 11:40:00,Epik High,Love Love Love,231093,231.093
2023-01-03 11:47:00,SURAN,Two People,28444,28.444
2023-01-03 11:47:00,HEIZE,Star,74940,74.94
2023-01-03 11:51:00,Yerin Baek,Fuckin' New Year,168760,168.76
2023-01-03 11:57:00,Yerin Baek,Big world,234386,234.386
2023-01-03 12:00:00,Yerin Baek,Fuckin' New Year,168760,168.76
2023-01-03 12:04:00,Yerin Baek,Big world,234386,234.386
2023-01-03 12:04:00,Yerin Baek,Fuckin' New Year,5566,5.566
2023-01-03 12:08:00,PSY,NAPAL BAJI,223215,223.215
2023-01-03 12:12:00,Epik High,1분 1초 (feat. 타루),268133,268.133
2023-01-03 12:16:00,Epik High,Gray So Gray (Feat. Younha),252986,252.986
2023-01-03 12:20:00,Epik High,One (feat. 지선),230320,230.32
2023-01-03 12:24:00,BIGBANG,Love Song,225813,225.813
2023-01-03 12:50:00,Epik High,Fly (feat. Amin. J),3227,3.227
2023-01-03 12:50:00,Crush,fall,15800,15.8
2023-01-03 12:53:00,LEE MINHYUK (HUTA),Tonight (With Melody),189542,189.542
2023-01-03 12:58:00,Younha,Event Horizon,300786,300.786
2023-01-03 13:56:00,sokodomo,"MERRY-GO-ROUND (Feat. Zion.T, Wonstein) (Prod. Slom)",43449,43.449
2023-01-03 13:56:00,Lee Mujin,Traffic light,23786,23.786
2023-01-03 14:01:00,Younha,Event Horizon,300786,300.786
2023-01-03 14:04:00,LEE MINHYUK (HUTA),Tonight (With Melody),189542,189.542
2023-01-03 15:30:00,Younha,Oort Cloud,117524,117.524
2023-01-03 15:43:00,Ash-B,Girls Back Home (Feat. Lee Young Ji),5530,5.53
2023-01-03 15:49:00,IU,(Bonus Track) Voice Mail (Korean Version),246151,246.151
2023-01-03 15:54:00,10cm,스토커 Stalker,252800,252.8
2023-01-03 15:58:00,IU,What I'm doing slow,252003,252.003
2023-01-03 16:02:00,IU,Full Stop,236188,236.188
2023-01-03 16:06:00,IU,Every End of the Day,242207,242.207
2023-01-03 16:11:00,IU,Knees,282887,282.887
2023-01-03 16:15:00,IU,Lullaby,261720,261.72
2023-01-03 16:20:00,IU,Love poem,258238,258.238
2023-01-03 16:24:00,IU,Give You My Heart,280360,280.36
2023-01-03 16:28:00,IU,Epilogue,229573,229.573
2023-01-03 16:32:00,IU,Through the Night,253293,253.293
2023-01-03 16:37:00,IU,Through the Night,253293,253.293
2023-01-03 16:41:00,IU,Every End of the Day,242207,242.207
2023-01-03 16:44:00,IU,Jam Jam,218160,218.16
2023-01-03 16:48:00,IU,Hold my hand,195213,195.213
2023-01-03 16:51:00,IU,Red Queen (feat. Zion.T),212518,212.518
2023-01-03 16:54:00,IU,Troll (Feat. DEAN),189920,189.92
2023-01-04 00:04:00,MONSTA X,Burning Up (feat. R3HAB),5061,5.061
2023-01-04 00:04:00,Sam Feldt,Late Night Feels,4179,4.179
2023-01-04 00:04:00,IU,Coin,45413,45.413
2023-01-04 00:04:00,MONSTA X,If with U,2856,2.856
2023-01-04 00:20:00,MONSTA X,Rush Hour,97291,97.291
2023-01-04 00:23:00,MONSTA X,GAMBLER,213026,213.026
2023-01-04 00:27:00,MONSTA X,Love Killa,182533,182.533
2023-01-04 00:31:00,MONSTA X,Shoot Out,207173,207.173
2023-01-04 00:35:00,MONSTA X,MIDDLE OF THE NIGHT,166213,166.213
2023-01-04 00:41:00,MONSTA X,DRAMARAMA,186295,186.295
2023-01-04 00:46:00,MONSTA X,Alligator,192515,192.515
2023-01-04 01:17:00,MONSTA X,Autobahn,19272,19.272
2023-01-04 01:59:00,MONSTA X,HERO,230574,230.574
2023-01-04 02:02:00,KARA,STEP,203586,203.586
2023-01-04 02:45:00,Girls' Generation,I GOT A BOY,271325,271.325
2023-01-04 03:22:00,INFINITE,Be Mine,206653,206.653
2023-01-04 03:26:00,KARA,Pretty Girl,209920,209.92
2023-01-04 03:29:00,LE SSERAFIM,ANTIFRAGILE,184444,184.444
2023-01-04 04:33:00,god,길,11019,11.019
2023-01-04 04:33:00,KARA,Honey,2710,2.71
2023-01-04 04:36:00,KARA,Mr.,193613,193.613
2023-01-04 04:36:00,IU,Ah puh,10506,10.506
2023-01-04 04:39:00,LE SSERAFIM,No Celestial,166491,166.491
2023-01-04 04:40:00,Girls' Generation,Sailing (0805),95378,95.378
2023-01-04 04:45:00,LE SSERAFIM,Blue Flame,201894,201.894
2023-01-04 04:50:00,J.Y. Park,Groove Back (Feat. Gaeko),212054,212.054
2023-01-04 04:58:00,KARA,Damaged Lady,186044,186.044
2023-01-04 05:01:00,KARA,STEP,203586,203.586
2023-01-04 05:20:00,KARA,Mamma Mia,212950,212.95
2023-01-04 05:23:00,KARA,WHEN I MOVE,178360,178.36
2023-01-04 05:23:00,Girls' Generation,Villain,24110,24.11
2023-01-04 05:27:00,KARA,STEP,203586,203.586
2023-01-04 05:31:00,Apink,LUV,238920,238.92
2023-01-04 06:12:00,Girls' Generation,I GOT A BOY,137323,137.323
2023-01-04 06:15:00,LE SSERAFIM,ANTIFRAGILE,184444,184.444
2023-01-04 06:18:00,LE SSERAFIM,Blue Flame,201894,201.894
2023-01-04 06:21:00,tripleS,Generation,164186,164.186
2023-01-04 06:31:00,KARA,Lupin,192440,192.44
2023-01-04 06:33:00,LE SSERAFIM,Sour Grapes,3160,3.16
2023-01-04 06:33:00,LE SSERAFIM,No Celestial,3490,3.49
2023-01-04 06:33:00,KARA,Pretty Girl,107684,107.684
2023-01-04 06:33:00,KARA,Damaged Lady,5120,5.12
2023-01-04 06:33:00,YENA,SMILEY(Feat. BIBI),1970,1.97
2023-01-04 06:35:00,LE SSERAFIM,The Hydra,104202,104.202
2023-01-04 06:38:00,KARA,Honey,195000,195.0
2023-01-04 06:42:00,KARA,STEP,203586,203.586
2023-01-04 06:44:00,IU,eight(Prod.&Feat. SUGA of BTS),167573,167.573
2023-01-04 06:48:00,LOONA,"소년, 소녀",187649,187.649
2023-01-04 07:00:00,TAEYEON,Fine,209157,209.157
2023-01-04 07:03:00,YENA,SMILEY(Feat. BIBI),173413,173.413
2023-01-04 07:08:00,IU,Knees,282887,282.887
2023-01-04 07:12:00,TAEYEON,들리나요…,242226,242.226
2023-01-04 08:05:00,LE SSERAFIM,The Great Mermaid,6763,6.763
2023-01-04 08:09:00,god,길,226037,226.037
2023-01-04 08:10:00,LE SSERAFIM,Sour Grapes,29212,29.212
2023-01-04 08:13:00,NewJeans,Ditto,185506,185.506
2023-01-04 08:18:00,NewJeans,Ditto,185506,185.506
2023-01-04 08:21:00,NewJeans,Ditto,185506,185.506
2023-01-04 08:22:00,NewJeans,Ditto,6460,6.46
2023-01-04 10:08:00,LUCY,Some Day in the 21century - Inst.,235320,235.32
2023-01-04 10:13:00,BOL4,Mermaid,296476,296.476
2023-01-04 10:13:00,WJSN,You & I,7136,7.136
2023-01-04 10:13:00,IU,Knees,3436,3.436
2023-01-04 10:13:00,Young K,"goodnight, dear",6757,6.757
2023-01-04 10:17:00,SEULGI,28 Reasons,189413,189.413
2023-01-04 10:20:00,NewJeans,Cookie,235562,235.562
2023-01-04 10:24:00,NewJeans,Attention,180066,180.066
2023-01-04 10:28:00,LUCY,Some Day in the 21century,235320,235.32
2023-01-04 10:34:00,IVE,After LIKE,176973,176.973
2023-01-04 10:38:00,IU,YOU&I,241839,241.839
2023-01-04 10:43:00,DAY6,Love me or Leave me,222765,222.765
2023-01-04 10:46:00,LE SSERAFIM,FEARLESS,168437,168.437
2023-01-04 10:50:00,NewJeans,Hurt,177946,177.946
2023-01-04 10:53:00,J.Y. Park,Groove Back (Feat. Gaeko),212054,212.054
2023-01-04 10:55:00,Ash-B,Girls Back Home (Feat. Lee Young Ji),135600,135.6
2023-01-04 11:02:00,STAYC,STEREOTYPE,191695,191.695
2023-01-04 11:06:00,SEVENTEEN,DON QUIXOTE,172360,172.36
2023-01-04 11:10:00,Gym Class Heroes,Stereo Hearts (feat. Adam Levine),210960,210.96
2023-01-04 11:13:00,NewJeans,OMG,212253,212.253
2023-01-04 11:17:00,NewJeans,OMG,212253,212.253
2023-01-04 11:21:00,NewJeans,OMG,212253,212.253
2023-01-04 11:24:00,NewJeans,OMG,212253,212.253
2023-01-04 11:28:00,NewJeans,OMG,212253,212.253
2023-01-04 11:31:00,NewJeans,OMG,212253,212.253
2023-01-04 11:39:00,NewJeans,OMG,212253,212.253
2023-01-04 11:42:00,NewJeans,OMG,212253,212.253
2023-01-04 11:46:00,NewJeans,OMG,212253,212.253
2023-01-04 11:50:00,NewJeans,OMG,212253,212.253
2023-01-04 11:59:00,god,길,2670,2.67
2023-01-04 11:59:00,NewJeans,OMG,187522,187.522
2023-01-04 12:00:00,god,길,8962,8.962
2023-01-04 12:03:00,god,촛불하나,210468,210.468
2023-01-04 12:09:00,LE SSERAFIM,ANTIFRAGILE,367634,367.634
2023-01-04 12:13:00,god,길,226037,226.037
2023-01-04 12:17:00,god,Friday Night,213838,213.838
2023-01-04 12:21:00,god,Sky Blue Promise,244274,244.274
2023-01-04 12:21:00,god,사랑해 그리고 기억해,3613,3.613
2023-01-04 12:21:00,god,거짓말,1834,1.834
2023-01-04 14:39:00,god,Sky Blue Promise,15093,15.093
2023-01-04 14:40:00,god,하늘색 풍선,3509,3.509
2023-01-04 14:44:00,god,Sky Blue Promise,244274,244.274
2023-01-04 14:47:00,god,니가 있어야 할곳,206756,206.756
2023-01-04 15:00:00,god,어머님께,243809,243.809
2023-01-04 15:05:00,god,An Ordinary Day (Original Ver.),279733,279.733
2023-01-04 15:20:00,god,Sing for Me (feat. IU),199595,199.595
2023-01-04 15:24:00,god,An Ordinary Day (Original Ver.),279733,279.733
2023-01-04 15:25:00,god,Sing for Me (feat. IU),14660,14.66
2023-01-04 15:25:00,EXO,CALL ME BABY,1184,1.184
2023-01-04 15:25:00,CNBLUE,Loner,1787,1.787
2023-01-04 15:25:00,Khalil Fong,紅豆,10727,10.727
2023-01-04 15:29:00,Eason Chan,無條件,228973,228.973
2023-01-04 15:29:00,Eason Chan,最佳損友,13593,13.593
2023-01-04 15:33:00,Eason Chan,歲月如歌,207851,207.851
2023-01-04 15:36:00,Eason Chan,明年今日,206117,206.117
2023-01-04 16:00:00,Eason Chan,富士山下,257120,257.12
2023-01-04 16:05:00,Eason Chan,苦瓜,278160,278.16
2023-01-04 16:09:00,Eason Chan,無人之境,221173,221.173
2023-01-04 16:10:00,Kwan Gor,原來她不夠愛我,52068,52.068
2023-01-04 16:10:00,Eason Chan,K歌之王,36020,36.02
2023-01-04 16:14:00,Eason Chan,K歌之王,222351,222.351
2023-01-04 16:19:00,Eason Chan,葡萄成熟時,280120,280.12
2023-01-05 00:20:00,Eason Chan,陀飛輪,267568,267.568
2023-01-05 00:23:00,SEULGI,28 Reasons,189413,189.413
2023-01-05 00:26:00,KyoungSeo,Dear my X,187733,187.733
2023-01-05 00:32:00,DAY6,Love me or Leave me,222765,222.765
2023-01-05 00:37:00,LUCY,Some Day in the 21century,10834,10.834
2023-01-05 00:37:00,SHINee,재연 An Encore,244998,244.998
2023-01-05 01:47:00,DAY6,Freely,2050,2.05
2023-01-05 01:47:00,DAY6,Love me or Leave me,1450,1.45
2023-01-05 01:47:00,BTOB,Only one for me,1560,1.56
2023-01-05 01:47:00,DAY6,Somehow,6560,6.56
2023-01-05 01:47:00,NCT DREAM,Candy,10667,10.667
2023-01-05 01:47:00,IU,Secret,246772,246.772
2023-01-05 01:51:00,IU,Everybody has secrets (feat. GAIN),1630,1.63
2023-01-05 01:51:00,DAY6,Time of Our Life,1520,1.52
2023-01-05 01:51:00,KARA,Lupin,13258,13.258
2023-01-05 01:51:00,BTOB,Friend,219391,219.391
2023-01-05 01:53:00,BTOB,Way Back Home,143600,143.6
2023-01-05 02:00:00,god,An Ordinary Day (Original Ver.),277319,277.319
2023-01-05 08:41:00,NewJeans,OMG,205700,205.7
2023-01-05 08:41:00,tripleS,Generation,3950,3.95
2023-01-05 08:45:00,KARA,STEP,203586,203.586
2023-01-05 08:49:00,LOONA,Don`t Go - Queendom2 Version,221826,221.826
2023-01-05 08:59:00,IVE,After LIKE,153456,153.456
2023-01-05 09:04:00,BIGBANG,Still Life,47930,47.93
2023-01-05 09:08:00,KyoungSeo,Dear my X,187733,187.733
2023-01-05 09:11:00,IVE,LOVE DIVE,177186,177.186
2023-01-05 09:14:00,NewJeans,Hype Boy,179026,179.026
2023-01-05 09:14:00,LUCY,Some Day in the 21century,3403,3.403
2023-01-05 10:24:00,IU,Knees,464,0.464
2023-01-06 02:48:00,NewJeans,Ditto,185506,185.506
2023-01-06 02:49:00,Kaho Hung,主角光環,4780,4.78
2023-01-06 02:49:00,Gareth.T,笑住喊,23224,23.224
2023-01-06 02:52:00,NewJeans,OMG,212253,212.253
2023-01-06 03:49:00,Jer 柳應廷,坐看雲起時,4030,4.03
2023-01-06 03:49:00,Leo Ku,飄流教室,880,0.88
2023-01-06 03:49:00,IVE,After LIKE,175646,175.646
2023-01-06 03:49:00,SEULGI,28 Reasons,520,0.52
2023-01-06 03:49:00,LUCY,Some Day in the 21century,1060,1.06
2023-01-06 03:53:00,KARA,STEP,203586,203.586
2023-01-06 03:56:00,WJSN,As You Wish,195667,195.667
2023-01-06 03:59:00,NewJeans,Ditto,185506,185.506
2023-01-06 04:03:00,SHINee,재연 An Encore,244998,244.998
2023-01-06 04:06:00,IVE,After LIKE,176973,176.973
2023-01-06 04:10:00,NewJeans,OMG,212253,212.253
2023-01-06 04:13:00,Younha,Oort Cloud,206626,206.626
2023-01-06 04:16:00,LE SSERAFIM,FEARLESS,168437,168.437
2023-01-06 04:20:00,Sagging Snail,As I Say (2020 Live Ver.),224597,224.597
2023-01-06 04:23:00,DAY6,Somehow,202453,202.453
2023-01-06 04:26:00,BIGBANG,Still Life,188369,188.369
2023-01-06 04:29:00,LE SSERAFIM,ANTIFRAGILE,184444,184.444
2023-01-06 04:34:00,IU,Knees,282887,282.887
2023-01-06 04:37:00,KyoungSeo,Dear my X,187733,187.733
2023-01-06 04:42:00,BOL4,Mermaid,296476,296.476
2023-01-06 04:46:00,NewJeans,Cookie,235562,235.562
2023-01-06 04:49:00,WJSN,Done,184160,184.16
2023-01-06 04:52:00,NewJeans,Hurt,177946,177.946
2023-01-06 07:19:00,NewJeans,Hype Boy,1310,1.31
2023-01-06 07:19:00,DAY6,Love me or Leave me,60,0.06
2023-01-06 07:19:00,fromis_9,Stay This Way,1010,1.01
2023-01-06 07:19:00,IVE,LOVE DIVE,860,0.86
2023-01-06 07:19:00,IU,YOU&I,720,0.72
2023-01-06 07:19:00,IU,Ah puh,830,0.83
2023-01-06 07:19:00,LOONA,Don`t Go - Queendom2 Version,103199,103.199
2023-01-06 07:22:00,tripleS,Generation,164186,164.186
2023-01-06 07:26:00,IU,(Bonus Track) Voice Mail (Korean Version),1333,1.333
2023-01-06 12:15:00,NewJeans,Attention,1220,1.22
2023-01-06 14:31:00,NewJeans,OMG,336063,336.063
2023-01-06 14:35:00,NewJeans,OMG,212253,212.253
2023-01-06 14:38:00,NewJeans,OMG,212253,212.253
2023-01-06 14:42:00,NewJeans,OMG,212253,212.253
2023-01-06 14:45:00,NewJeans,OMG,212253,212.253
2023-01-06 14:49:00,NewJeans,OMG,212253,212.253
2023-01-06 14:53:00,NewJeans,OMG,212253,212.253
2023-01-06 14:56:00,NewJeans,OMG,212253,212.253
2023-01-06 15:00:00,NewJeans,OMG,212253,212.253
2023-01-06 15:13:00,NewJeans,OMG,145360,145.36
2023-01-06 15:17:00,god,촛불하나,21020,21.02
2023-01-06 15:17:00,god,Stand Up,3075,3.075
2023-01-06 15:17:00,god,Sky Blue Promise,244274,244.274
2023-01-06 15:39:00,god,An Ordinary Day (Original Ver.),273080,273.08
2023-01-06 16:19:00,Eason Chan,人啊人,952,0.952
2023-01-06 16:23:00,Eason Chan,K歌之王,222351,222.351
2023-01-06 16:26:00,Eason Chan,單車,211251,211.251
2023-01-06 16:28:00,Eason Chan,黃金時代,75586,75.586
2023-01-06 16:31:00,Eason Chan,最佳損友,9288,9.288
2023-01-06 16:31:00,Eason Chan,歲月如歌,207851,207.851
2023-01-06 16:35:00,Eason Chan,明年今日,206117,206.117
2023-01-06 16:39:00,Eason Chan,富士山下,257120,257.12
2023-01-06 16:43:00,Eason Chan,夕陽無限好,246773,246.773
2023-01-06 16:48:00,Eason Chan,陀飛輪,278133,278.133
2023-01-06 16:49:00,Eason Chan,人來人往,92834,92.834
2023-01-07 03:45:00,god,An Ordinary Day (Original Ver.),279733,279.733
2023-01-07 05:16:00,IVE,After LIKE,1310,1.31
2023-01-07 16:55:00,Eason Chan,葡萄成熟時,5070,5.07
2023-01-07 17:00:00,Eason Chan,Shall We Talk,261800,261.8
2023-01-07 17:01:00,Eason Chan,好久不見,32390,32.39
2023-01-07 17:01:00,Younha,Stardust,28340,28.34
2023-01-07 17:01:00,BOL4,Galaxy,11740,11.74
2023-01-07 17:05:00,Young K,"goodnight, dear",244382,244.382
2023-01-07 17:10:00,Young K,"goodnight, dear",244382,244.382
2023-01-07 17:14:00,Young K,"goodnight, dear",244382,244.382
2023-01-07 17:17:00,Young K,"goodnight, dear",173972,173.972
2023-01-08 06:49:00,IVE,After LIKE,1040,1.04
2023-01-08 06:49:00,IU,Ah puh,1610,1.61
2023-01-08 06:51:00,tripleS,Generation,164186,164.186
2023-01-08 06:55:00,NewJeans,Cookie,235562,235.562
2023-01-08 06:58:00,LE SSERAFIM,FEARLESS,168437,168.437
2023-01-08 07:02:00,NewJeans,OMG,212253,212.253
2023-01-08 07:05:00,LE SSERAFIM,ANTIFRAGILE,184444,184.444
2023-01-08 07:08:00,DAY6,Love me or Leave me,222765,222.765
2023-01-08 07:11:00,IVE,After LIKE,176973,176.973
2023-01-08 07:15:00,SHINee,재연 An Encore,244998,244.998
2023-01-08 07:18:00,NewJeans,Attention,180066,180.066
2023-01-08 07:22:00,KyoungSeo,Dear my X,187733,187.733
2023-01-08 07:25:00,fromis_9,Stay This Way,195653,195.653
2023-01-08 07:28:00,DAY6,Somehow,202453,202.453
2023-01-08 07:31:00,SEULGI,28 Reasons,189413,189.413
2023-01-08 07:34:00,NewJeans,Hurt,177946,177.946
2023-01-08 07:35:00,Sagging Snail,As I Say (2020 Live Ver.),38532,38.532
2023-01-08 07:35:00,Younha,Oort Cloud,1120,1.12
2023-01-08 07:35:00,IU,YOU&I,1260,1.26
2023-01-08 12:53:00,NewJeans,Hype Boy,980,0.98
2023-01-08 14:12:00,WJSN,Star,255019,255.019
2023-01-08 14:20:00,WJSN,Star,231931,231.931
2023-01-08 15:29:00,WJSN,You & I,890,0.89
2023-01-08 15:33:00,WJSN,Star,255019,255.019
2023-01-08 15:37:00,WJSN,Star,255019,255.019
2023-01-08 15:42:00,WJSN,Star,255019,255.019
2023-01-08 15:46:00,WJSN,Star,255019,255.019
2023-01-08 15:50:00,WJSN,Star,255019,255.019
2023-01-08 15:54:00,WJSN,Star,255019,255.019
2023-01-08 15:59:00,WJSN,Star,255019,255.019
2023-01-08 15:59:00,WJSN,Star,20423,20.423
2023-01-09 00:30:00,WJSN,Star,255019,255.019
2023-01-09 00:40:00,WJSN,Star,255019,255.019
2023-01-09 00:44:00,WJSN,Star,255019,255.019
2023-01-09 00:48:00,WJSN,Star,255019,255.019
2023-01-09 00:52:00,WJSN,Star,255019,255.019
2023-01-09 00:57:00,WJSN,Star,255019,255.019
2023-01-09 01:01:00,WJSN,Star,255019,255.019
2023-01-09 01:06:00,WJSN,Star,255019,255.019
2023-01-09 01:10:00,WJSN,Star,255019,255.019
2023-01-09 01:16:00,WJSN,Star,255019,255.019
2023-01-09 01:23:00,WJSN,Star,248638,248.638
2023-01-09 06:02:00,WJSN,Star,251430,251.43
2023-01-09 11:01:00,WJSN,Done,184160,184.16
2023-01-09 11:04:00,fromis_9,Stay This Way,195653,195.653
2023-01-09 11:08:00,SHINee,재연 An Encore,244998,244.998
2023-01-09 11:12:00,Sagging Snail,As I Say (2020 Live Ver.),224597,224.597
2023-01-09 11:15:00,LOONA,Don`t Go - Queendom2 Version,221826,221.826
2023-01-09 11:22:00,tripleS,Generation,164186,164.186
2023-01-09 11:25:00,NewJeans,Attention,180066,180.066
2023-01-09 11:29:00,IU,Ah puh,200293,200.293
2023-01-09 11:33:00,IU,Knees,282887,282.887
2023-01-09 11:37:00,IU,YOU&I,38111,38.111
2023-01-09 11:41:00,NewJeans,OMG,212253,212.253
2023-01-09 11:44:00,NewJeans,Cookie,201003,201.003
2023-01-09 15:38:00,NewJeans,Hype Boy,4990,4.99
2023-01-09 15:42:00,WJSN,Good Night,213191,213.191
2023-01-09 15:46:00,WJSN,Star,255019,255.019
2023-01-09 15:50:00,WJSN,You & I,221212,221.212
2023-01-09 15:53:00,WJSN,Good Night,155916,155.916
2023-01-09 15:57:00,WJSN,Star,255019,255.019
2023-01-09 16:01:00,WJSN,Star,255019,255.019
2023-01-09 16:06:00,WJSN,Star,255019,255.019
2023-01-09 16:11:00,WJSN,Star,255019,255.019
2023-01-09 16:15:00,WJSN,Star,255019,255.019
2023-01-09 16:19:00,WJSN,Star,255019,255.019
2023-01-10 00:29:00,WJSN,Star,249003,249.003
2023-01-10 00:32:00,KyoungSeo,Dear my X,187733,187.733
2023-01-10 00:37:00,LOONA,Don`t Go - Queendom2 Version,221826,221.826
2023-01-10 00:40:00,IVE,After LIKE,176973,176.973
2023-01-10 00:43:00,LUCY,Some Day in the 21century,235320,235.32
2023-01-10 00:47:00,NewJeans,Ditto,185506,185.506
2023-01-10 00:50:00,DAY6,Love me or Leave me,222765,222.765
2023-01-10 00:53:00,LE SSERAFIM,ANTIFRAGILE,184444,184.444
2023-01-10 00:57:00,fromis_9,Stay This Way,195653,195.653
2023-01-10 01:00:00,NewJeans,OMG,212253,212.253
2023-01-10 01:03:00,NewJeans,Hurt,177946,177.946
